utterance,p1_mean,n_obs,entropy,ambiguity
puprle,0.8926589979221559,1,0.340919692856719,0.21468200415568828
puprple,0.8926589979221559,1,0.340919692856719,0.21468200415568828
pur,0.7617753390837696,1,0.5490248765818659,0.4764493218324608
pur[le,0.7040596387408935,2,0.6073852371000343,0.591880722518213
pur[ple,0.7617753390837696,1,0.5490248765818659,0.4764493218324608
purble,0.8917458945548832,1,0.34284948299109075,0.21650821089023364
pure blue,0.9264769157157668,3,0.2626581828939926,0.1470461685684663
pure brown,0.9191180876943708,1,0.280918041544434,0.1617638246112585
pure color....not mixed with anything,0.8580742746620835,1,0.40844389324187724,0.28385145067583295
pure gray,0.9072852320483079,4,0.30877421292393553,0.18542953590338418
pure green,0.9199461322843615,4,0.27890091571537257,0.160107735431277
pure grey,0.9081090246996061,3,0.3068911557220687,0.18378195060078784
pure grey.. not blueish grey,0.9085258539450971,1,0.3059352568071393,0.1829482921098058
pure grey?,0.9077629417860705,1,0.3076832323245812,0.18447411642785894
pure purple,0.8993783639298769,5,0.3264467045435686,0.20124327214024618
pure purple (no pink in it?),0.8973553819891205,1,0.33085523795275135,0.20528923602175908
"pure purple, no brown or turquoise",0.9021434456877083,1,0.32034765373983687,0.19571310862458335
pure red,0.929753663202289,1,0.2542756781298672,0.14049267359542195
pure yellow,0.9383077627742035,1,0.23159860619403116,0.12338447445159306
pure yellow not yellow/green,0.9097140905268356,1,0.303198814667618,0.1805718189463288
"purer green, not the yellow green",0.8985977368729638,1,0.328153181344685,0.2028045262540723
purest green,0.8867298191360645,1,0.35329828836123445,0.22654036172787095
purest orange,0.9183425930663287,1,0.28279878946444964,0.1633148138673426
purest purple,0.8518893233202366,1,0.4194178186557086,0.2962213533595268
purest yellow; the other looks greenish,0.8932677983855268,1,0.33962819812121287,0.21346440322894633
purlish,0.6862700677339305,1,0.6220526056725086,0.627459864532139
purlish gray,0.8465488723147742,1,0.4286490020588902,0.3069022553704517
purlpe,0.8926589979221559,1,0.340919692856719,0.21468200415568828
purlpl,0.8926589979221559,1,0.340919692856719,0.21468200415568828
purlple,0.8926589979221559,1,0.340919692856719,0.21468200415568828
purlplish blue,0.9535413732523371,1,0.18795280971139028,0.09291725349532576
purp,0.9090338106121003,105,0.3047675517346617,0.18193237877579937
purp saved it lol,0.9008111213370787,1,0.3232970937347189,0.1983777573258425
purp/gray,0.8926589979221559,1,0.340919692856719,0.21468200415568828
purp/least red in it,0.9106033021874946,1,0.30113977553378446,0.17879339562501073
"purp/pink. not super dull, not lakers purp",0.884409010486236,1,0.35804731106454735,0.23118197902752802
purp? lol,0.9165801892307759,1,0.2870432979570917,0.16683962153844822
purpble,0.8917458945548832,1,0.34284948299109075,0.21650821089023364
purpe,0.8724089663443501,3,0.381781569714421,0.2551820673112999
"purpe, not pink not mauve",0.8970340958603501,1,0.33155128404894074,0.2059318082792998
purpelish,0.892031182330013,1,0.34224747480254036,0.215937635339974
purpil,0.8927259052326206,5,0.3407779468329532,0.21454818953475874
purpke,0.892031182330013,1,0.34224747480254036,0.215937635339974
purpkle,0.5089999036685402,3,0.6929851752791,0.9820001926629196
purpl,0.8111268514471792,6,0.4845848869474072,0.37774629710564156
purplblue,0.8927259052326206,1,0.3407779468329532,0.21454818953475874
purple,0.9166900972151627,2628,0.2867797954609837,0.1666198055696746
purple   the other two look pinkish to me,0.8787054588855138,1,0.36949636371323286,0.24258908222897246
purple  not the faded one but the bright one,0.907486788234999,1,0.30831423591956275,0.1850264235300021
purple (NOT the pinkish one),0.9111145661200099,1,0.299951511612413,0.1777708677599803
purple (bright),0.926146831097688,1,0.26349374923439606,0.14770633780462394
purple (no blue tint),0.9041636942264145,1,0.31583687512586067,0.19167261154717097
purple (not bright pinkish one),0.9212690061813624,1,0.275659024982451,0.15746198763727515
purple (not pink),0.9191937999357702,1,0.2807339901003114,0.16161240012845957
purple (not the pinkish one),0.9103788017417407,1,0.3016605370347807,0.17924239651651863
purple (not the roseish one),0.8807448269599983,1,0.36543834412301957,0.23851034608000332
"purple , not blue purple",0.9234261704898467,1,0.2703206657302485,0.1531476590203067
"purple , not bright , not red",0.9266077249533945,1,0.2623266141265798,0.146784550093211
"purple - ah, an easy one!",0.877767923566529,1,0.37134878302135654,0.244464152866942
purple - brighter,0.903680473754727,1,0.3169200547521178,0.19263905249054591
purple - more grayish/blue one,0.9032695135781941,1,0.3178391454353718,0.19346097284361186
purple - no hint of gray,0.8976688773550715,1,0.3301749898234364,0.204662245289857
purple - not bluish at all,0.8916792449652591,1,0.3429900039720923,0.21664151006948185
"purple - not gray-blue, not gray-orange",0.9043608517665936,1,0.31539415645464536,0.19127829646681271
purple - not pink,0.9169359310498849,1,0.28618984023197314,0.16612813790023018
purple - the lighter one,0.8933111553544465,1,0.33953607362731686,0.213377689291107
purple :),0.9168963591925158,1,0.2862848588160058,0.16620728161496845
purple BUT it is not the bright one,0.9025931180436351,1,0.31934766282908267,0.19481376391272986
purple NOT pink,0.9209481081478201,1,0.2764476337663187,0.15810378370435973
purple again,0.9121546605826897,7,0.29752417592719593,0.17569067883462064
purple again :D,0.8947530695075409,1,0.3364610284709517,0.2104938609849183
purple again!,0.9127193437721965,1,0.2962006927833897,0.1745613124556069
"purple again, but the less pastel one",0.8875789273850518,1,0.35154742666086436,0.22484214522989632
"purple again, kind of a bright purple, not the pink one though",0.8960640070553544,1,0.3336461510961007,0.20787198588929123
purple almost pinkish,0.9099509700503114,1,0.30265124582803055,0.1800980598993771
purple and blueish,0.8963591694754124,1,0.3330098332976824,0.20728166104917523
purple and gray,0.901457047139747,1,0.32186966793915717,0.1970859057205061
purple and pink combined,0.9141556012545324,1,0.2928163541374017,0.17168879749093513
purple barney,0.8804346203074853,1,0.36605814533931347,0.23913075938502937
purple bllue,0.88610324531884,1,0.35458567841044136,0.22779350936232
purple blue,0.9380407919778414,29,0.2323246645104594,0.12391841604431719
purple blue gray,0.9306028759943318,1,0.25207669502084873,0.13879424801133644
purple blue not blue,0.9344392622966977,1,0.24200153765521215,0.13112147540660457
purple blue not grayish,0.9193496184201974,1,0.28035496275751537,0.1613007631596053
purple blue one,0.9263830778471016,1,0.26289588370945305,0.14723384430579678
purple blue teal,0.9346846332134271,1,0.2413491026275278,0.1306307335731458
purple blue that is darker,0.8990287599636403,1,0.3272117802815195,0.20194248007271942
"purple blue, brighter shade",0.9108257850211693,1,0.3006230833702622,0.17834842995766143
"purple blue, not sky blue",0.9339873607864684,1,0.24320056306922558,0.13202527842706324
purple blue..like the other 2 blended together,0.8780584933550014,1,0.37077554236010185,0.24388301328999717
purple blueish,0.9102867047221681,1,0.3018739907279337,0.1794265905556638
purple box,0.8993572568732423,2,0.32649293363909954,0.2012854862535154
purple bright,0.9256032860611544,12,0.26486619472194045,0.14879342787769123
"purple bright, not the grayish one, not the pink",0.9103857704141679,1,0.30164438148061656,0.1792284591716642
purple brighter,0.9103851691317466,3,0.3016457754640958,0.17922966173650678
purple brighter color not dull,0.9033445973427582,1,0.3176713691024286,0.19331080531448364
purple brighter one,0.9068600130388915,1,0.309743034074506,0.18627997392221696
"purple brighter, not barbie pink",0.877585819230714,1,0.37170764009270313,0.24482836153857201
purple brown,0.9293234435097518,1,0.255385483227406,0.14135311298049635
purple brownish,0.9295142590424453,1,0.25489359957522195,0.14097148191510933
purple but bright,0.9176781448159276,1,0.2844038430245661,0.16464371036814485
purple but darker,0.868424217646393,1,0.3893712636432538,0.263151564707214
purple but no blue purple,0.9088331375222249,1,0.305229236662759,0.1823337249555501
purple but not the brightest purple shade,0.9000141828508124,1,0.32505180936550154,0.19997163429837528
purple but not the darker one,0.8928519502097974,1,0.340510788111194,0.2142960995804053
purple but not the grayest one,0.9007869507937798,1,0.32335041720316926,0.1984260984124404
purple but slightly duller than the other purple,0.8872685724099298,1,0.3521882141395034,0.2254628551801403
purple but the grey purple,0.906703636816303,1,0.3100987836128132,0.1865927263673941
purple close to real color,0.8854313334342049,1,0.35596190042134157,0.22913733313159024
purple closest to grey,0.9124374501917135,1,0.29686188319680595,0.17512509961657297
purple color is the one,0.9053203582436621,1,0.31323314669537683,0.18935928351267584
"purple color one, not pink or brown",0.9153976213178276,1,0.28986852787566814,0.1692047573643447
purple crayon,0.8288600096616332,1,0.45768921577848976,0.3422799806767336
purple dark,0.8850978419582709,4,0.3566433096143777,0.2298043160834582
purple dark blue,0.911975028065427,1,0.2979443564294572,0.17604994386914607
purple dark not bright,0.9004017765495915,1,0.32419928221011246,0.19919644690081695
purple darker,0.8691974202044539,7,0.3879095347193857,0.2616051595910922
purple darker one,0.8864211987047083,1,0.35393288272337,0.22715760259058349
purple darker purple,0.8851075773258769,1,0.35662343325417206,0.22978484534824628
purple darkest,0.8678669505639663,1,0.39042152359651555,0.2642660988720673
purple deep,0.8721978342593778,1,0.3821872558512339,0.2556043314812444
purple deep colored,0.8701483829778965,1,0.3861045389987773,0.2597032340442069
purple dull,0.9106432141780859,3,0.30104712907596876,0.17871357164382817
purple girly,0.9085579309960791,1,0.30586160918189476,0.18288413800784187
purple gray,0.9164648316215597,32,0.287319695907467,0.16707033675688066
purple gray or primary gray?,0.8983180521324492,1,0.3287629518647432,0.2033638957351016
purple gray or reddish?,0.9185647659399958,1,0.2822607932805041,0.16287046812000838
purple gray or truer gray,0.9039941561866771,1,0.3162172152512783,0.19201168762664578
purple gray with no pink,0.9048685566321365,1,0.3142520307758577,0.190262886735727
"purple gray, dark",0.8960388497619406,1,0.3337003424605506,0.20792230047611882
"purple gray, darker shade",0.8793259559204286,1,0.3682658292884105,0.24134808815914277
"purple gray, not blue gray",0.9217248520382332,1,0.2745363390442376,0.15655029592353364
purple great job,0.9005709019746602,2,0.3238267597526151,0.19885819605067967
purple great job thanks,0.8998946638459441,1,0.3253143589544434,0.20021067230811185
purple grey,0.9185991077959417,30,0.28217757492888884,0.16280178440811666
purple grey but no the red looking one,0.9082231139111415,1,0.306629726514379,0.18355377217771696
purple grey color,0.9087223625997694,1,0.30548388625276146,0.1825552748004613
purple grey here,0.8816921701328898,1,0.36353984706445847,0.23661565973422038
purple grey tones,0.9017881028541784,1,0.3211362520386859,0.19642379429164314
"purple grey, grey, green grey",0.9248510733372833,1,0.2667584528076157,0.15029785332543333
"purple grey, it's close to the other but this one seems more purple",0.8859513121890307,1,0.3548972611530446,0.22809737562193866
"purple grey, not green grey",0.9188006003601759,1,0.281688993359164,0.1623987992796483
"purple grey, the mix between the two",0.872153070565364,1,0.3822732170059098,0.2556938588692721
purple grey. not brown,0.9185975063936144,1,0.2821814558519371,0.16280498721277126
purple grey....some of these are way hard >:o,0.8549654105650071,1,0.4139984999423888,0.29006917886998584
purple grey?,0.9185121944183866,1,0.2823881558380035,0.16297561116322679
purple greyish not.  Not olive or blue grey,0.911434648214003,1,0.2992059448076918,0.177130703571994
purple hint of blue,0.9079880774348532,1,0.30716812945881256,0.18402384513029357
purple hint of grey,0.9012013510213229,1,0.32243528866192755,0.19759729795735415
purple hot pink,0.9271219775664628,2,0.2610206692410128,0.1457560448670745
purple hurt your eyes pink,0.8471783001580613,1,0.4275725475180097,0.30564339968387744
purple i guess,0.8799719572780987,1,0.3669808607145185,0.24005608544380252
purple in middle brightness and color of other two,0.8503035247563677,1,0.4221822319589238,0.29939295048726455
purple is the object,0.8936312444784316,2,0.33885534037538095,0.21273751104313687
purple is the target,0.9035957208421452,1,0.31710975872647384,0.19280855831570953
purple ish,0.920595082946421,2,0.27731356149999264,0.158809834107158
purple ish color,0.91513915883394,1,0.2904835985435891,0.16972168233211993
purple lavender,0.8810482433751909,1,0.36483122369132803,0.23790351324961811
purple leaning to hot pink,0.9032417581396833,1,0.3179011492402254,0.19351648372063335
purple least bright,0.9109494843118869,1,0.30033554170684684,0.17810103137622613
purple less blue,0.9211099077444304,1,0.27605018743966403,0.1577801845111393
purple less grayish,0.898628458660335,1,0.32808614921069124,0.20274308267932994
purple less with the blue,0.9052592770292172,1,0.31337103348322926,0.18948144594156568
purple light,0.893689546336311,2,0.3387312339069458,0.21262090732737793
purple light one,0.898270383671815,1,0.3288667934831345,0.20345923265637
purple lighter,0.8881647032254084,1,0.35033534762383073,0.22367059354918317
purple lighter color,0.891339812110882,1,0.3437049358400394,0.21732037577823604
purple like BAM purple,0.9012225665323422,1,0.3223883861755575,0.19755486693531554
purple like a voilet,0.8865068530662479,1,0.3537568526608901,0.22698629386750424
purple like blue not the greyed,0.9130173766266934,1,0.29550056231873956,0.1739652467466133
purple like grape,0.872792705691102,1,0.3810431963426721,0.254414588617796
purple looking,0.9017281872302046,6,0.32126907982557557,0.1965436255395907
purple looking gray,0.902990681316883,1,0.3184616379259815,0.19401863736623404
purple looking grey,0.9100737772820242,1,0.30236709616255997,0.17985244543595158
purple magenta,0.8964174149368832,1,0.3328841557048007,0.2071651701262336
